frame_index,unix_ms,read_ms,is_dup,x0_mv,y0_mv,r_mv,theta_deg,noise_mv,pll_a,pll_b,overload_a,overload_b
695,1780759715211,14.245,0,2.790240e-7,5.465513e-7,6.136552e-7,62.955,8.512387e-7,0,0,0,0
696,1780759715262,14.173,0,2.357039e-7,5.625133e-7,6.098996e-7,67.265,8.508798e-7,0,0,0,0
697,1780759715312,12.290,0,2.072730e-7,5.858246e-7,6.214118e-7,70.516,8.504410e-7,0,0,0,0
698,1780759715360,12.078,0,1.746187e-7,5.886866e-7,6.140387e-7,73.478,8.501379e-7,0,0,0,0
699,1780759715409,13.940,0,1.548865e-7,5.944877e-7,6.143334e-7,75.397,8.497511e-7,0,0,0,0
700,1780759715458,13.708,0,1.311373e-7,5.953205e-7,6.095929e-7,77.577,8.494572e-7,0,0,0,0
701,1780759715509,13.298,0,1.200772e-7,5.858851e-7,5.980635e-7,78.418,8.490513e-7,0,0,0,0
702,1780759715558,12.407,0,1.264242e-7,5.774890e-7,5.911655e-7,77.652,8.487193e-7,0,0,0,0
703,1780759715608,13.397,0,1.311082e-7,5.558338e-7,5.710872e-7,76.728,8.483491e-7,0,0,0,0
704,1780759715658,14.339,0,1.503721e-7,5.490296e-7,5.692497e-7,74.683,8.477768e-7,0,0,0,0
705,1780759715708,12.381,0,1.698404e-7,5.316548e-7,5.581241e-7,72.284,8.472824e-7,0,0,0,0
706,1780759715757,14.272,0,1.979809e-7,5.212051e-7,5.575403e-7,69.201,8.465378e-7,0,0,0,0
707,1780759715808,14.356,0,2.278563e-7,5.147446e-7,5.629214e-7,66.123,8.459089e-7,0,0,0,0
708,1780759715857,13.659,0,2.548437e-7,5.095591e-7,5.697331e-7,63.429,8.452231e-7,0,0,0,0
709,1780759715908,13.329,0,2.799651e-7,5.267420e-7,5.965213e-7,62.009,8.442271e-7,0,0,0,0
710,1780759715957,12.379,0,2.857086e-7,5.407438e-7,6.115826e-7,62.150,8.434282e-7,0,0,0,0
711,1780759716005,12.085,0,2.947580e-7,5.683121e-7,6.402038e-7,62.586,8.423152e-7,0,0,0,0
712,1780759716055,13.352,0,2.952402e-7,5.905024e-7,6.601968e-7,63.436,8.414550e-7,0,0,0,0
713,1780759716104,12.681,0,3.051367e-7,6.210390e-7,6.919522e-7,63.834,8.405817e-7,0,0,0,0
714,1780759716154,13.291,0,3.159479e-7,6.528127e-7,7.252500e-7,64.174,8.393987e-7,0,0,0,0
715,1780759716203,12.404,0,3.143864e-7,6.806137e-7,7.497158e-7,65.207,8.384799e-7,0,0,0,0
716,1780759716253,13.269,0,3.120795e-7,7.247997e-7,7.891313e-7,66.705,8.372502e-7,0,0,0,0
717,1780759716304,13.323,0,2.944678e-7,7.580278e-7,8.132143e-7,68.771,8.363575e-7,0,0,0,0
718,1780759716353,12.422,0,2.763853e-7,7.973840e-7,8.439255e-7,70.883,8.352510e-7,0,0,0,0
719,1780759716403,13.410,0,2.554977e-7,8.270267e-7,8.655936e-7,72.832,8.345112e-7,0,0,0,0
720,1780759716453,14.592,0,2.309081e-7,8.514701e-7,8.822244e-7,74.827,8.338480e-7,0,0,0,0
721,1780759716501,14.316,0,2.024516e-7,8.701887e-7,8.934288e-7,76.903,8.330739e-7,0,0,0,0
722,1780759716550,13.766,0,1.660048e-7,8.732880e-7,8.889260e-7,79.237,8.325722e-7,0,0,0,0
723,1780759716600,11.712,0,1.319288e-7,8.764796e-7,8.863530e-7,81.440,8.320127e-7,0,0,0,0
724,1780759716649,13.605,0,9.338525e-8,8.617959e-7,8.668408e-7,83.815,8.316953e-7,0,0,0,0
725,1780759716700,13.656,0,6.637716e-8,8.525501e-7,8.551302e-7,85.548,8.314628e-7,0,0,0,0
726,1780759716749,12.014,0,4.372523e-8,8.276853e-7,8.288394e-7,86.976,8.312424e-7,0,0,0,0
727,1780759716799,13.243,0,3.157815e-8,8.011464e-7,8.017685e-7,87.743,8.311170e-7,0,0,0,0
728,1780759716848,11.798,0,2.227790e-8,7.761178e-7,7.764374e-7,88.356,8.309336e-7,0,0,0,0
729,1780759716898,13.278,0,5.962352e-9,7.385660e-7,7.385900e-7,89.537,8.307811e-7,0,0,0,0
730,1780759716949,13.287,0,5.262989e-9,7.167263e-7,7.167457e-7,89.579,8.306119e-7,0,0,0,0
731,1780759717000,13.386,0,2.717128e-9,6.874138e-7,6.874191e-7,89.774,8.303333e-7,0,0,0,0
732,1780759717049,12.410,0,7.846745e-9,6.752837e-7,6.753293e-7,89.334,8.300713e-7,0,0,0,0
733,1780759717099,13.744,0,1.417857e-8,6.644936e-7,6.646448e-7,88.778,8.296278e-7,0,0,0,0
734,1780759717150,13.749,0,2.666301e-8,6.600230e-7,6.605613e-7,87.687,8.292155e-7,0,0,0,0
735,1780759717198,13.333,0,4.695609e-8,6.678186e-7,6.694673e-7,85.978,8.285431e-7,0,0,0,0
736,1780759717249,13.309,0,5.606607e-8,6.665502e-7,6.689040e-7,85.192,8.279504e-7,0,0,0,0
737,1780759717299,14.216,0,7.543420e-8,6.833315e-7,6.874825e-7,83.701,8.272931e-7,0,0,0,0
738,1780759717349,12.223,0,9.056392e-8,6.987414e-7,7.045860e-7,82.615,8.263121e-7,0,0,0,0
739,1780759717398,13.794,0,1.048763e-7,7.243385e-7,7.318916e-7,81.761,8.255208e-7,0,0,0,0
740,1780759717450,13.383,0,1.146756e-7,7.499982e-7,7.587146e-7,81.307,8.244104e-7,0,0,0,0
741,1780759717499,12.659,0,1.198079e-7,7.704117e-7,7.796718e-7,81.161,8.235549e-7,0,0,0,0
742,1780759717548,13.846,0,1.251027e-7,7.930893e-7,8.028956e-7,81.036,8.226926e-7,0,0,0,0
743,1780759717600,13.239,0,1.185490e-7,8.026676e-7,8.113748e-7,81.599,8.215373e-7,0,0,0,0
744,1780759717650,11.761,0,1.171168e-7,8.244288e-7,8.327059e-7,81.915,8.206877e-7,0,0,0,0
745,1780759717699,13.349,0,1.094140e-7,8.307197e-7,8.378942e-7,82.497,8.195982e-7,0,0,0,0
746,1780759717748,12.120,0,1.043314e-7,8.406653e-7,8.471146e-7,82.925,8.188303e-7,0,0,0,0
747,1780759717798,13.081,0,1.057513e-7,8.335152e-7,8.401969e-7,82.769,8.181056e-7,0,0,0,0
748,1780759717849,13.339,0,1.035579e-7,8.101169e-7,8.167091e-7,82.715,8.172117e-7,0,0,0,0
749,1780759717898,12.153,0,1.061937e-7,7.943869e-7,8.014535e-7,82.386,8.165973e-7,0,0,0,0
750,1780759717948,13.220,0,9.586022e-8,7.641676e-7,7.701567e-7,82.850,8.158489e-7,0,0,0,0
751,1780759717999,13.314,0,8.920565e-8,7.545847e-7,7.598393e-7,83.258,8.153435e-7,0,0,0,0
752,1780759718048,11.870,0,8.082990e-8,7.360776e-7,7.405023e-7,83.733,8.147356e-7,0,0,0,0
753,1780759718098,13.584,0,7.971790e-8,7.204693e-7,7.248661e-7,83.686,8.143274e-7,0,0,0,0
754,1780759718149,13.492,0,8.166505e-8,7.016637e-7,7.064001e-7,83.361,8.139347e-7,0,0,0,0
755,1780759718198,12.137,0,8.361175e-8,6.731018e-7,6.782750e-7,82.919,8.134181e-7,0,0,0,0
756,1780759718248,13.258,0,9.949923e-8,6.621348e-7,6.695689e-7,81.454,8.130221e-7,0,0,0,0
757,1780759718298,14.231,0,1.175584e-7,6.484880e-7,6.590574e-7,79.725,8.124380e-7,0,0,0,0
758,1780759718349,14.212,0,1.385528e-7,6.440945e-7,6.588282e-7,77.860,8.119403e-7,0,0,0,0
759,1780759718400,14.482,0,1.547176e-7,6.308055e-7,6.495022e-7,76.219,8.113731e-7,0,0,0,0
760,1780759718450,12.641,0,1.716366e-7,6.152139e-7,6.387075e-7,74.412,8.105049e-7,0,0,0,0
761,1780759718500,13.760,0,1.909537e-7,6.069087e-7,6.362401e-7,72.535,8.097623e-7,0,0,0,0
762,1780759718550,11.744,0,2.018499e-7,5.974057e-7,6.305846e-7,71.331,8.086629e-7,0,0,0,0
763,1780759718598,13.927,0,2.138363e-7,6.113716e-7,6.476891e-7,70.722,8.077656e-7,0,0,0,0
764,1780759718650,13.687,0,2.155017e-7,6.176112e-7,6.541289e-7,70.765,8.067973e-7,0,0,0,0
765,1780759718699,12.260,0,2.187700e-7,6.380367e-7,6.745006e-7,71.074,8.054018e-7,0,0,0,0
766,1780759718749,13.259,0,2.041615e-7,6.566287e-7,6.876360e-7,72.728,8.042948e-7,0,0,0,0
767,1780759718800,13.611,0,1.814735e-7,6.744439e-7,6.984320e-7,74.940,8.027780e-7,0,0,0,0
768,1780759718848,12.759,0,1.606148e-7,7.059257e-7,7.239670e-7,77.182,8.016194e-7,0,0,0,0
769,1780759718899,13.308,0,1.330481e-7,7.293646e-7,7.414004e-7,79.662,8.000741e-7,0,0,0,0
770,1780759718948,12.197,0,1.074868e-7,7.637968e-7,7.713228e-7,81.990,7.989383e-7,0,0,0,0
771,1780759718998,13.357,0,7.726774e-8,7.834403e-7,7.872414e-7,84.367,7.978437e-7,0,0,0,0
772,1780759719049,13.263,0,4.746024e-8,8.020374e-7,8.034404e-7,86.613,7.964922e-7,0,0,0,0
773,1780759719098,12.519,0,1.775225e-8,8.179185e-7,8.181111e-7,88.757,7.955521e-7,0,0,0,0
774,1780759719147,14.528,0,-1.416040e-8,8.272281e-7,8.273493e-7,90.981,7.944177e-7,0,0,0,0
775,1780759719198,14.564,0,-4.050040e-8,8.391855e-7,8.401623e-7,92.763,7.936550e-7,0,0,0,0
776,1780759719248,11.912,0,-7.416193e-8,8.238542e-7,8.271854e-7,95.144,7.929846e-7,0,0,0,0
777,1780759719297,13.792,0,-9.388007e-8,8.239397e-7,8.292708e-7,96.500,7.922589e-7,0,0,0,0
778,1780759719349,13.380,0,-1.112570e-7,8.112489e-7,8.188424e-7,97.809,7.918229e-7,0,0,0,0
779,1780759719399,13.909,0,-1.211373e-7,8.026234e-7,8.117134e-7,98.583,7.913928e-7,0,0,0,0
780,1780759719450,11.746,0,-1.283066e-7,7.965101e-7,8.067782e-7,99.151,7.911555e-7,0,0,0,0
781,1780759719499,13.275,0,-1.389919e-7,7.745635e-7,7.869354e-7,100.173,7.909771e-7,0,0,0,0
782,1780759719548,11.984,0,-1.427546e-7,7.622634e-7,7.755155e-7,100.607,7.908286e-7,0,0,0,0
783,1780759719598,13.171,0,-1.482994e-7,7.349462e-7,7.497591e-7,101.408,7.907664e-7,0,0,0,0
784,1780759719649,13.390,0,-1.447409e-7,7.205178e-7,7.349121e-7,101.359,7.907184e-7,0,0,0,0
785,1780759719699,13.821,0,-1.305390e-7,7.012736e-7,7.133198e-7,100.545,7.906576e-7,0,0,0,0
786,1780759719751,13.328,0,-1.125238e-7,6.870180e-7,6.961719e-7,99.302,7.905079e-7,0,0,0,0
787,1780759719800,12.669,0,-9.148094e-8,6.765393e-7,6.826963e-7,97.701,7.903232e-7,0,0,0,0
788,1780759719849,13.725,0,-7.245072e-8,6.543382e-7,6.583370e-7,96.318,7.900725e-7,0,0,0,0
789,1780759719899,11.790,0,-4.513392e-8,6.496855e-7,6.512514e-7,93.974,7.896188e-7,0,0,0,0
790,1780759719948,13.990,0,-2.741947e-8,6.341814e-7,6.347739e-7,92.476,7.891659e-7,0,0,0,0
791,1780759719999,14.524,0,-4.152746e-9,6.349635e-7,6.349770e-7,90.375,7.884090e-7,0,0,0,0
792,1780759720049,11.651,0,1.112768e-8,6.391973e-7,6.392941e-7,89.003,7.877064e-7,0,0,0,0
793,1780759720099,13.312,0,2.200518e-8,6.501305e-7,6.505028e-7,88.061,7.869102e-7,0,0,0,0
794,1780759720148,12.584,0,3.934879e-8,6.691317e-7,6.702877e-7,86.635,7.857110e-7,0,0,0,0
795,1780759720198,13.272,0,5.451843e-8,6.707805e-7,6.729923e-7,85.353,7.847132e-7,0,0,0,0
796,1780759720248,13.852,0,6.839451e-8,6.878321e-7,6.912241e-7,84.321,7.832839e-7,0,0,0,0
797,1780759720298,11.784,0,6.654495e-8,6.961975e-7,6.993706e-7,84.540,7.821635e-7,0,0,0,0
798,1780759720348,13.306,0,6.509425e-8,7.121523e-7,7.151211e-7,84.777,7.806717e-7,0,0,0,0
799,1780759720399,13.221,0,5.977817e-8,7.306476e-7,7.330889e-7,85.323,7.795583e-7,0,0,0,0
800,1780759720450,13.339,0,4.772105e-8,7.456928e-7,7.472182e-7,86.338,7.784580e-7,0,0,0,0
801,1780759720500,14.668,0,3.910688e-8,7.724655e-7,7.734548e-7,87.102,7.770550e-7,0,0,0,0
802,1780759720550,12.494,0,2.383775e-8,7.882200e-7,7.885804e-7,88.268,7.760687e-7,0,0,0,0
803,1780759720600,13.654,0,9.177416e-9,8.179343e-7,8.179858e-7,89.357,7.748662e-7,0,0,0,0
804,1780759720649,11.742,0,-1.344645e-8,8.330380e-7,8.331465e-7,90.925,7.740531e-7,0,0,0,0
805,1780759720699,13.309,0,-3.362682e-8,8.477612e-7,8.484279e-7,92.271,7.733351e-7,0,0,0,0
806,1780759720749,14.098,0,-4.899919e-8,8.601037e-7,8.614983e-7,93.261,7.725180e-7,0,0,0,0
807,1780759720800,14.649,0,-6.754635e-8,8.593029e-7,8.619536e-7,94.495,7.720184e-7,0,0,0,0
808,1780759720850,11.742,0,-8.196489e-8,8.716739e-7,8.755191e-7,95.372,7.714988e-7,0,0,0,0
809,1780759720900,13.323,0,-1.039461e-7,8.629619e-7,8.691997e-7,96.868,7.712275e-7,0,0,0,0
810,1780759720949,12.451,0,-1.216302e-7,8.592448e-7,8.678108e-7,98.057,7.710659e-7,0,0,0,0
811,1780759720997,12.063,0,-1.389641e-7,8.421651e-7,8.535532e-7,99.370,7.709541e-7,0,0,0,0
812,1780759721045,11.921,0,-1.534170e-7,8.216233e-7,8.358239e-7,100.577,7.709416e-7,0,0,0,0
813,1780759721095,13.607,0,-1.522838e-7,8.003560e-7,8.147148e-7,100.773,7.709820e-7,0,0,0,0
814,1780759721146,13.350,0,-1.464024e-7,7.597332e-7,7.737107e-7,100.907,7.710117e-7,0,0,0,0
815,1780759721197,13.334,0,-1.404505e-7,7.361025e-7,7.493819e-7,100.802,7.710105e-7,0,0,0,0
816,1780759721246,12.138,0,-1.400060e-7,7.051783e-7,7.189424e-7,101.229,7.709684e-7,0,0,0,0
817,1780759721295,14.450,0,-1.403847e-7,6.938825e-7,7.079412e-7,101.438,7.708987e-7,0,0,0,0
818,1780759721344,13.118,0,-1.413183e-7,6.828976e-7,6.973665e-7,101.692,7.707344e-7,0,0,0,0
819,1780759721395,13.240,0,-1.418960e-7,6.731578e-7,6.879505e-7,101.903,7.705619e-7,0,0,0,0
820,1780759721446,13.308,0,-1.373643e-7,6.766141e-7,6.904170e-7,101.476,7.702443e-7,0,0,0,0
821,1780759721497,13.313,0,-1.337284e-7,6.657368e-7,6.790352e-7,101.358,7.699291e-7,0,0,0,0
822,1780759721548,13.307,0,-1.265539e-7,6.748210e-7,6.865852e-7,100.622,7.695471e-7,0,0,0,0
823,1780759721599,13.248,0,-1.173090e-7,6.826566e-7,6.926626e-7,99.751,7.689022e-7,0,0,0,0
824,1780759721649,13.685,0,-1.098117e-7,6.997399e-7,7.083040e-7,98.919,7.683183e-7,0,0,0,0
825,1780759721700,11.660,0,-1.054718e-7,7.129162e-7,7.206760e-7,98.416,7.673898e-7,0,0,0,0
826,1780759721749,13.221,0,-1.041802e-7,7.235342e-7,7.309960e-7,98.194,7.666100e-7,0,0,0,0
827,1780759721800,13.672,0,-9.753593e-8,7.510308e-7,7.573378e-7,97.400,7.657766e-7,0,0,0,0
828,1780759721851,13.303,0,-9.800591e-8,7.641273e-7,7.703867e-7,97.309,7.646317e-7,0,0,0,0
829,1780759721900,12.521,0,-1.019919e-7,7.946256e-7,8.011443e-7,97.314,7.637931e-7,0,0,0,0
830,1780759721950,13.588,0,-1.100923e-7,8.178591e-7,8.252356e-7,97.667,7.626993e-7,0,0,0,0
831,1780759722000,14.386,0,-1.191651e-7,8.408299e-7,8.492322e-7,98.066,7.619201e-7,0,0,0,0
832,1780759722049,12.706,0,-1.210129e-7,8.635014e-7,8.719396e-7,97.978,7.609190e-7,0,0,0,0
833,1780759722100,13.645,0,-1.260012e-7,8.696984e-7,8.787785e-7,98.244,7.601975e-7,0,0,0,0
834,1780759722151,13.230,0,-1.313860e-7,8.895997e-7,8.992497e-7,98.401,7.595190e-7,0,0,0,0
835,1780759722200,12.466,0,-1.438200e-7,8.954217e-7,9.068981e-7,99.125,7.586958e-7,0,0,0,0
836,1780759722250,13.514,0,-1.580257e-7,9.138984e-7,9.274602e-7,99.810,7.581649e-7,0,0,0,0
837,1780759722300,14.569,0,-1.769228e-7,9.264028e-7,9.431457e-7,100.812,7.575922e-7,0,0,0,0
838,1780759722349,12.716,0,-1.981216e-7,9.297752e-7,9.506493e-7,102.029,7.573073e-7,0,0,0,0
839,1780759722399,13.649,0,-2.159397e-7,9.357376e-7,9.603306e-7,102.995,7.571396e-7,0,0,0,0
840,1780759722449,11.766,0,-2.324884e-7,9.234951e-7,9.523099e-7,104.130,7.570803e-7,0,0,0,0
841,1780759722499,13.208,0,-2.420419e-7,9.222621e-7,9.534944e-7,104.705,7.571365e-7,0,0,0,0
842,1780759722550,13.574,0,-2.439533e-7,8.990407e-7,9.315510e-7,105.182,7.572849e-7,0,0,0,0
843,1780759722598,12.658,0,-2.443575e-7,8.784950e-7,9.118465e-7,105.544,7.574350e-7,0,0,0,0
844,1780759722648,13.718,0,-2.470754e-7,8.540324e-7,8.890543e-7,106.135,7.575889e-7,0,0,0,0
845,1780759722697,12.742,0,-2.508989e-7,8.233168e-7,8.606979e-7,106.948,7.578017e-7,0,0,0,0
846,1780759722747,13.987,0,-2.515595e-7,8.021641e-7,8.406839e-7,107.411,7.579492e-7,0,0,0,0
847,1780759722796,12.807,0,-2.489272e-7,7.685173e-7,8.078265e-7,107.947,7.580725e-7,0,0,0,0
848,1780759722845,11.871,0,-2.438996e-7,7.580344e-7,7.963059e-7,107.836,7.580931e-7,0,0,0,0
849,1780759722895,13.278,0,-2.400163e-7,7.353051e-7,7.734865e-7,108.078,7.579898e-7,0,0,0,0
850,1780759722944,12.639,0,-2.334368e-7,7.218248e-7,7.586328e-7,107.921,7.578328e-7,0,0,0,0
851,1780759722994,13.261,0,-2.189726e-7,7.029704e-7,7.362856e-7,107.302,7.575944e-7,0,0,0,0
852,1780759723045,13.335,0,-2.045896e-7,6.830534e-7,7.130350e-7,106.674,7.571342e-7,0,0,0,0
853,1780759723096,13.324,0,-1.903080e-7,6.827971e-7,7.088223e-7,105.574,7.566805e-7,0,0,0,0
854,1780759723146,14.144,0,-1.802572e-7,6.725117e-7,6.962505e-7,105.005,7.559407e-7,0,0,0,0
855,1780759723197,14.545,0,-1.756568e-7,6.839680e-7,7.061639e-7,104.403,7.553109e-7,0,0,0,0
856,1780759723248,14.577,0,-1.736717e-7,6.876752e-7,7.092665e-7,104.174,7.546386e-7,0,0,0,0
857,1780759723299,14.508,0,-1.739539e-7,6.963815e-7,7.177794e-7,104.025,7.537338e-7,0,0,0,0
858,1780759723349,11.699,0,-1.720059e-7,7.135673e-7,7.340057e-7,103.553,7.530394e-7,0,0,0,0
859,1780759723398,14.070,0,-1.694870e-7,7.230254e-7,7.426248e-7,103.193,7.521065e-7,0,0,0,0
860,1780759723449,14.585,0,-1.683611e-7,7.602127e-7,7.786327e-7,102.488,7.514030e-7,0,0,0,0
861,1780759723498,13.105,0,-1.725573e-7,7.947072e-7,8.132254e-7,102.251,7.506938e-7,0,0,0,0
862,1780759723549,13.274,0,-1.772857e-7,8.361070e-7,8.546960e-7,101.972,7.498162e-7,0,0,0,0
863,1780759723599,13.636,0,-1.819712e-7,8.683969e-7,8.872580e-7,101.835,7.492026e-7,0,0,0,0
864,1780759723650,14.238,0,-1.874454e-7,8.891810e-7,9.087236e-7,101.904,7.484612e-7,0,0,0,0
865,1780759723699,13.525,0,-1.957478e-7,9.157458e-7,9.364334e-7,102.066,7.479701e-7,0,0,0,0
866,1780759723748,11.671,0,-2.082497e-7,9.251437e-7,9.482925e-7,102.686,7.473803e-7,0,0,0,0
867,1780759723798,13.276,0,-2.232358e-7,9.449429e-7,9.709538e-7,103.292,7.470025e-7,0,0,0,0
868,1780759723849,13.319,0,-2.391313e-7,9.512343e-7,9.808315e-7,104.111,7.466868e-7,0,0,0,0
869,1780759723900,13.289,0,-2.524183e-7,9.615651e-7,9.941441e-7,104.709,7.464197e-7,0,0,0,0
870,1780759723949,14.639,0,-2.696114e-7,9.566222e-7,9.938895e-7,105.740,7.463355e-7,0,0,0,0
871,1780759723999,12.732,0,-2.886558e-7,9.413029e-7,9.845676e-7,107.048,7.463876e-7,0,0,0,0
872,1780759724050,13.336,0,-3.085357e-7,9.309621e-7,9.807572e-7,108.336,7.465346e-7,0,0,0,0
873,1780759724100,14.631,0,-3.225959e-7,9.041550e-7,9.599815e-7,109.636,7.467493e-7,0,0,0,0
874,1780759724149,12.751,0,-3.271820e-7,8.994605e-7,9.571193e-7,109.989,7.470977e-7,0,0,0,0
875,1780759724199,13.664,0,-3.298005e-7,8.812732e-7,9.409627e-7,110.517,7.473656e-7,0,0,0,0
876,1780759724249,11.720,0,-3.253914e-7,8.698263e-7,9.286966e-7,110.510,7.477325e-7,0,0,0,0
877,1780759724299,13.256,0,-3.132786e-7,8.603708e-7,9.156317e-7,110.008,7.479538e-7,0,0,0,0
878,1780759724349,14.138,0,-3.004197e-7,8.398452e-7,8.919596e-7,109.683,7.481106e-7,0,0,0,0
879,1780759724400,13.963,0,-2.842290e-7,8.312167e-7,8.784688e-7,108.878,7.482177e-7,0,0,0,0
880,1780759724449,12.607,0,-2.617513e-7,8.051551e-7,8.466337e-7,108.009,7.481815e-7,0,0,0,0
881,1780759724499,14.067,0,-2.439953e-7,7.905885e-7,8.273838e-7,107.152,7.479783e-7,0,0,0,0
882,1780759724548,12.814,0,-2.306160e-7,7.710658e-7,8.048144e-7,106.651,7.477001e-7,0,0,0,0
883,1780759724597,12.179,0,-2.254133e-7,7.572145e-7,7.900538e-7,106.578,7.471862e-7,0,0,0,0
884,1780759724647,13.299,0,-2.222119e-7,7.535515e-7,7.856322e-7,106.430,7.466986e-7,0,0,0,0
885,1780759724695,12.621,0,-2.192778e-7,7.433100e-7,7.749791e-7,106.436,7.461371e-7,0,0,0,0
886,1780759724746,13.302,0,-2.130013e-7,7.508336e-7,7.804618e-7,105.838,7.453105e-7,0,0,0,0
887,1780759724795,12.531,0,-2.087707e-7,7.472609e-7,7.758763e-7,105.609,7.446410e-7,0,0,0,0
888,1780759724843,11.849,0,-2.057164e-7,7.559437e-7,7.834349e-7,105.223,7.437067e-7,0,0,0,0
889,1780759724892,14.234,0,-2.038788e-7,7.733921e-7,7.998137e-7,104.768,7.429596e-7,0,0,0,0
890,1780759724943,14.220,0,-2.060564e-7,7.880557e-7,8.145496e-7,104.653,7.422124e-7,0,0,0,0
891,1780759724994,14.433,0,-2.142534e-7,8.169880e-7,8.446146e-7,104.695,7.412528e-7,0,0,0,0
892,1780759725044,11.988,0,-2.225533e-7,8.304014e-7,8.597072e-7,105.003,7.405783e-7,0,0,0,0
893,1780759725093,13.667,0,-2.400997e-7,8.527049e-7,8.858631e-7,105.726,7.397829e-7,0,0,0,0
894,1780759725143,11.956,0,-2.565157e-7,8.637564e-7,9.010413e-7,106.540,7.392354e-7,0,0,0,0
895,1780759725193,13.404,0,-2.736379e-7,8.760206e-7,9.177635e-7,107.347,7.387502e-7,0,0,0,0
896,1780759725244,13.306,0,-2.923700e-7,8.898084e-7,9.366105e-7,108.189,7.382150e-7,0,0,0,0
897,1780759725295,13.294,0,-3.133464e-7,8.935412e-7,9.468906e-7,109.325,7.379147e-7,0,0,0,0
898,1780759725346,13.317,0,-3.430526e-7,9.043605e-7,9.672399e-7,110.773,7.376851e-7,0,0,0,0
899,1780759725395,11.815,0,-3.770672e-7,8.952084e-7,9.713793e-7,112.841,7.376616e-7,0,0,0,0
900,1780759725445,13.414,0,-4.074857e-7,8.989036e-7,9.869510e-7,114.385,7.378459e-7,0,0,0,0
901,1780759725495,14.515,0,-4.307402e-7,8.870806e-7,9.861283e-7,115.900,7.380908e-7,0,0,0,0
902,1780759725545,11.871,0,-4.507763e-7,8.785820e-7,9.874744e-7,117.161,7.384229e-7,0,0,0,0
903,1780759725595,13.193,0,-4.649281e-7,8.737820e-7,9.897743e-7,118.017,7.389594e-7,0,0,0,0
904,1780759725646,13.357,0,-4.724384e-7,8.525273e-7,9.746799e-7,118.994,7.393965e-7,0,0,0,0
905,1780759725697,13.284,0,-4.726814e-7,8.427574e-7,9.662648e-7,119.287,7.399875e-7,0,0,0,0
906,1780759725748,13.583,0,-4.651044e-7,8.160203e-7,9.392610e-7,119.682,7.403846e-7,0,0,0,0
907,1780759725796,12.678,0,-4.501222e-7,7.985173e-7,9.166460e-7,119.410,7.407090e-7,0,0,0,0
908,1780759725845,12.005,0,-4.208775e-7,7.819728e-7,8.880425e-7,118.290,7.409368e-7,0,0,0,0
909,1780759725894,13.889,0,-3.956662e-7,7.642706e-7,8.606168e-7,117.371,7.409394e-7,0,0,0,0
910,1780759725944,11.974,0,-3.738258e-7,7.572471e-7,8.444933e-7,116.274,7.407385e-7,0,0,0,0
911,1780759725994,13.191,0,-3.488395e-7,7.403913e-7,8.184548e-7,115.228,7.404353e-7,0,0,0,0
912,1780759726044,13.942,0,-3.278585e-7,7.458848e-7,8.147609e-7,113.728,7.398462e-7,0,0,0,0
913,1780759726095,13.670,0,-3.051373e-7,7.360496e-7,7.967921e-7,112.517,7.392285e-7,0,0,0,0
914,1780759726144,12.791,0,-2.835136e-7,7.301577e-7,7.832689e-7,111.221,7.384783e-7,0,0,0,0
915,1780759726195,13.271,0,-2.667963e-7,7.294754e-7,7.767333e-7,110.089,7.372579e-7,0,0,0,0
916,1780759726244,12.026,0,-2.554242e-7,7.268690e-7,7.704415e-7,109.362,7.362288e-7,0,0,0,0
917,1780759726293,14.025,0,-2.496281e-7,7.491673e-7,7.896618e-7,108.428,7.347716e-7,0,0,0,0
918,1780759726342,13.098,0,-2.422874e-7,7.663792e-7,8.037663e-7,107.544,7.336453e-7,0,0,0,0
919,1780759726393,13.271,0,-2.418516e-7,7.951593e-7,8.311260e-7,106.917,7.325419e-7,0,0,0,0
920,1780759726444,13.304,0,-2.409737e-7,8.182173e-7,8.529642e-7,106.410,7.311248e-7,0,0,0,0
921,1780759726495,13.206,0,-2.498414e-7,8.376598e-7,8.741251e-7,106.608,7.301479e-7,0,0,0,0
922,1780759726546,13.263,0,-2.682134e-7,8.652507e-7,9.058683e-7,107.223,7.290050e-7,0,0,0,0
923,1780759726597,13.358,0,-2.828482e-7,8.759536e-7,9.204878e-7,107.895,7.283141e-7,0,0,0,0
924,1780759726646,14.676,0,-3.057867e-7,8.991158e-7,9.496919e-7,108.783,7.277712e-7,0,0,0,0
925,1780759726698,14.521,0,-3.277709e-7,9.037647e-7,9.613659e-7,109.934,7.272637e-7,0,0,0,0
926,1780759726746,13.967,0,-3.520823e-7,9.135548e-7,9.790528e-7,111.077,7.270431e-7,0,0,0,0
927,1780759726797,14.492,0,-3.810141e-7,9.149085e-7,9.910748e-7,112.609,7.269157e-7,0,0,0,0
928,1780759726848,14.628,0,-4.024569e-7,9.075969e-7,9.928261e-7,113.914,7.269444e-7,0,0,0,0
929,1780759726897,13.154,0,-4.194262e-7,9.059937e-7,9.983702e-7,114.842,7.271005e-7,0,0,0,0
930,1780759726946,12.466,0,-4.296344e-7,8.883307e-7,9.867711e-7,115.810,7.272832e-7,0,0,0,0
931,1780759726995,14.453,0,-4.439488e-7,8.802669e-7,9.858805e-7,116.763,7.275103e-7,0,0,0,0
