frame_index,unix_ms,read_us,is_dup,pll_a,pll_b,overload_a,overload_b
30559,1780761854448,14583,0,0,0,0,0
30560,1780761854497,13734,0,0,0,0,0
30561,1780761854549,13329,0,0,0,0,0
30562,1780761854600,13230,0,0,0,0,0
30563,1780761854651,13318,0,0,0,0,0
30564,1780761854702,13279,0,0,0,0,0
30565,1780761854753,13298,0,0,0,0,0
30566,1780761854804,13286,0,0,0,0,0
30567,1780761854855,13308,0,0,0,0,0
30568,1780761854906,13241,0,0,0,0,0
30569,1780761854956,13490,0,0,0,0,0
30570,1780761855008,13365,0,0,0,0,0
30571,1780761855058,13616,0,0,0,0,0
30572,1780761855110,13289,0,0,0,0,0
30573,1780761855158,13030,0,0,0,0,0
30574,1780761855208,14193,0,0,0,0,0
30575,1780761855258,14574,0,0,0,0,0
30576,1780761855309,14638,0,0,0,0,0
30577,1780761855360,14547,0,0,0,0,0
30578,1780761855411,14489,0,0,0,0,0
30579,1780761855462,14587,0,0,0,0,0
30580,1780761855513,14534,0,0,0,0,0
30581,1780761855563,12828,0,0,0,0,0
30582,1780761855614,13298,0,0,0,0,0
30583,1780761855664,13531,0,0,0,0,0
30584,1780761855714,11781,0,0,0,0,0
30585,1780761855764,13283,0,0,0,0,0
30586,1780761855814,13572,0,0,0,0,0
30587,1780761855866,13316,0,0,0,0,0
30588,1780761855917,13283,0,0,0,0,0
30589,1780761855968,13344,0,0,0,0,0
30590,1780761856019,13438,0,0,0,0,0
30591,1780761856070,13288,0,0,0,0,0
30592,1780761856121,13393,0,0,0,0,0
30593,1780761856172,13251,0,0,0,0,0
30594,1780761856222,13565,0,0,0,0,0
30595,1780761856274,13312,0,0,0,0,0
30596,1780761856325,13313,0,0,0,0,0
30597,1780761856373,12594,0,0,0,0,0
30598,1780761856422,12395,0,0,0,0,0
30599,1780761856472,13290,0,0,0,0,0
30600,1780761856523,13287,0,0,0,0,0
30601,1780761856573,13819,0,0,0,0,0
30602,1780761856625,13372,0,0,0,0,0
30603,1780761856676,13293,0,0,0,0,0
30604,1780761856727,13260,0,0,0,0,0
30605,1780761856778,13306,0,0,0,0,0
30606,1780761856829,13333,0,0,0,0,0
30607,1780761856880,13291,0,0,0,0,0
30608,1780761856931,13314,0,0,0,0,0
30609,1780761856981,13691,0,0,0,0,0
30610,1780761857033,13272,0,0,0,0,0
30611,1780761857084,13344,0,0,0,0,0
30612,1780761857134,14093,0,0,0,0,0
30613,1780761857184,14598,0,0,0,0,0
30614,1780761857235,14541,0,0,0,0,0
30615,1780761857286,14535,0,0,0,0,0
30616,1780761857337,14590,0,0,0,0,0
30617,1780761857388,14515,0,0,0,0,0
30618,1780761857439,12082,0,0,0,0,0
30619,1780761857489,13325,0,0,0,0,0
30620,1780761857540,13403,0,0,0,0,0
30621,1780761857589,12131,0,0,0,0,0
30622,1780761857639,13337,0,0,0,0,0
30623,1780761857690,13243,0,0,0,0,0
30624,1780761857741,13315,0,0,0,0,0
30625,1780761857792,13360,0,0,0,0,0
30626,1780761857843,13339,0,0,0,0,0
30627,1780761857892,12194,0,0,0,0,0
30628,1780761857942,13343,0,0,0,0,0
30629,1780761857993,13337,0,0,0,0,0
30630,1780761858044,13274,0,0,0,0,0
30631,1780761858095,13271,0,0,0,0,0
30632,1780761858145,13687,0,0,0,0,0
30633,1780761858197,13310,0,0,0,0,0
30634,1780761858248,13301,0,0,0,0,0
30635,1780761858299,13240,0,0,0,0,0
30636,1780761858349,14494,0,0,0,0,0
30637,1780761858399,14535,0,0,0,0,0
30638,1780761858450,14598,0,0,0,0,0
30639,1780761858501,14490,0,0,0,0,0
30640,1780761858552,14648,0,0,0,0,0
30641,1780761858603,14504,0,0,0,0,0
30642,1780761858654,11852,0,0,0,0,0
30643,1780761858704,13291,0,0,0,0,0
30644,1780761858755,13326,0,0,0,0,0
30645,1780761858806,13299,0,0,0,0,0
30646,1780761858857,13297,0,0,0,0,0
30647,1780761858908,13304,0,0,0,0,0
30648,1780761858959,13270,0,0,0,0,0
30649,1780761859008,12375,0,0,0,0,0
30650,1780761859058,13345,0,0,0,0,0
30651,1780761859109,13216,0,0,0,0,0
30652,1780761859160,13325,0,0,0,0,0
30653,1780761859211,13296,0,0,0,0,0
30654,1780761859262,13336,0,0,0,0,0
30655,1780761859313,13280,0,0,0,0,0
30656,1780761859361,12801,1,0,0,0,0
30657,1780761859412,13382,0,0,0,0,0
30658,1780761859463,13286,0,0,0,0,0
30659,1780761859514,13394,0,0,0,0,0
30660,1780761859565,13258,0,0,0,0,0
30661,1780761859616,13307,0,0,0,0,0
30662,1780761859667,13403,0,0,0,0,0
30663,1780761859718,13199,0,0,0,0,0
30664,1780761859769,13432,0,0,0,0,0
30665,1780761859820,13273,0,0,0,0,0
30666,1780761859869,11856,0,0,0,0,0
30667,1780761859919,13265,0,0,0,0,0
30668,1780761859970,13293,0,0,0,0,0
30669,1780761860019,11705,0,0,0,0,0
30670,1780761860068,13637,0,0,0,0,0
30671,1780761860120,13312,0,0,0,0,0
30672,1780761860171,13449,0,0,0,0,0
30673,1780761860222,13311,0,0,0,0,0
30674,1780761860273,13291,0,0,0,0,0
30675,1780761860322,12021,0,0,0,0,0
30676,1780761860372,13326,0,0,0,0,0
30677,1780761860423,13238,0,0,0,0,0
30678,1780761860473,14449,0,0,0,0,0
30679,1780761860523,14597,0,0,0,0,0
30680,1780761860574,14509,0,0,0,0,0
30681,1780761860625,14547,0,0,0,0,0
30682,1780761860677,13906,0,0,0,0,0
30683,1780761860727,14576,0,0,0,0,0
30684,1780761860778,14592,0,0,0,0,0
30685,1780761860830,14459,0,0,0,0,0
30686,1780761860878,13579,0,0,0,0,0
30687,1780761860930,13218,0,0,0,0,0
30688,1780761860981,13322,0,0,0,0,0
30689,1780761861032,13370,0,0,0,0,0
30690,1780761861083,13281,0,0,0,0,0
30691,1780761861134,13266,0,0,0,0,0
30692,1780761861185,13324,0,0,0,0,0
30693,1780761861236,13292,0,0,0,0,0
30694,1780761861287,13270,0,0,0,0,0
30695,1780761861338,13336,0,0,0,0,0
30696,1780761861389,13295,0,0,0,0,0
30697,1780761861440,13359,0,0,0,0,0
30698,1780761861489,14595,0,0,0,0,0
30699,1780761861540,14589,0,0,0,0,0
30700,1780761861591,14575,0,0,0,0,0
30701,1780761861642,14576,0,0,0,0,0
30702,1780761861692,13297,0,0,0,0,0
30703,1780761861743,13282,0,0,0,0,0
30704,1780761861794,13313,0,0,0,0,0
30705,1780761861843,14557,0,0,0,0,0
30706,1780761861894,14532,0,0,0,0,0
30707,1780761861945,14579,0,0,0,0,0
30708,1780761861996,14484,0,0,0,0,0
30709,1780761862046,12647,0,0,0,0,0
30710,1780761862096,14259,0,0,0,0,0
30711,1780761862146,14593,0,0,0,0,0
30712,1780761862197,14501,0,0,0,0,0
30713,1780761862248,14624,0,0,0,0,0
30714,1780761862299,11726,0,0,0,0,0
30715,1780761862349,13229,0,0,0,0,0
30716,1780761862400,13282,0,0,0,0,0
30717,1780761862449,14534,0,0,0,0,0
30718,1780761862500,14646,0,0,0,0,0
30719,1780761862551,14492,0,0,0,0,0
30720,1780761862602,14493,0,0,0,0,0
30721,1780761862653,11887,0,0,0,0,0
30722,1780761862702,14153,0,0,0,0,0
30723,1780761862752,12333,0,0,0,0,0
30724,1780761862802,13244,0,0,0,0,0
30725,1780761862851,12189,0,0,0,0,0
30726,1780761862901,13309,0,0,0,0,0
30727,1780761862950,12449,0,0,0,0,0
30728,1780761863000,13278,0,0,0,0,0
30729,1780761863051,13358,0,0,0,0,0
30730,1780761863101,13516,0,0,0,0,0
30731,1780761863151,12053,0,0,0,0,0
30732,1780761863201,13280,0,0,0,0,0
30733,1780761863250,11841,0,0,0,0,0
30734,1780761863300,13336,0,0,0,0,0
30735,1780761863350,14365,0,0,0,0,0
30736,1780761863400,14568,0,0,0,0,0
30737,1780761863451,14495,0,0,0,0,0
30738,1780761863502,14557,0,0,0,0,0
30739,1780761863553,11861,0,0,0,0,0
30740,1780761863603,13383,0,0,0,0,0
30741,1780761863654,13251,0,0,0,0,0
30742,1780761863705,13366,0,0,0,0,0
30743,1780761863756,13234,0,0,0,0,0
30744,1780761863807,13360,0,0,0,0,0
30745,1780761863858,13298,0,0,0,0,0
30746,1780761863909,13245,0,0,0,0,0
30747,1780761863960,13329,0,0,0,0,0
30748,1780761864011,13359,0,0,0,0,0
30749,1780761864062,13286,0,0,0,0,0
30750,1780761864113,13345,0,0,0,0,0
30751,1780761864164,13307,0,0,0,0,0
30752,1780761864215,13260,0,0,0,0,0
30753,1780761864266,13327,0,0,0,0,0
30754,1780761864317,13326,0,0,0,0,0
30755,1780761864366,11985,0,0,0,0,0
30756,1780761864416,13294,0,0,0,0,0
30757,1780761864467,13387,0,0,0,0,0
30758,1780761864518,13243,0,0,0,0,0
30759,1780761864569,13383,0,0,0,0,0
30760,1780761864620,13228,0,0,0,0,0
30761,1780761864670,13986,0,0,0,0,0
30762,1780761864720,14573,0,0,0,0,0
30763,1780761864771,11964,0,0,0,0,0
30764,1780761864820,13652,0,0,0,0,0
30765,1780761864872,13276,0,0,0,0,0
30766,1780761864923,13281,0,0,0,0,0
30767,1780761864974,13255,0,0,0,0,0
30768,1780761865023,14430,0,0,0,0,0
30769,1780761865074,14491,0,0,0,0,0
30770,1780761865125,14663,0,0,0,0,0
30771,1780761865176,14517,0,0,0,0,0
30772,1780761865227,14506,0,0,0,0,0
30773,1780761865278,14595,0,0,0,0,0
30774,1780761865329,14497,0,0,0,0,0
30775,1780761865380,14563,0,0,0,0,0
30776,1780761865431,14520,0,0,0,0,0
30777,1780761865482,14590,0,0,0,0,0
30778,1780761865533,14584,0,0,0,0,0
30779,1780761865584,14562,0,0,0,0,0
30780,1780761865635,14573,0,0,0,0,0
30781,1780761865686,12068,0,0,0,0,0
30782,1780761865736,13356,0,0,0,0,0
30783,1780761865787,13204,0,0,0,0,0
30784,1780761865838,13311,0,0,0,0,0
30785,1780761865888,13532,0,0,0,0,0
30786,1780761865938,12104,0,0,0,0,0
30787,1780761865988,13334,0,0,0,0,0
30788,1780761866039,13289,0,0,0,0,0
30789,1780761866089,13810,0,0,0,0,0
30790,1780761866141,13344,0,0,0,0,0
30791,1780761866192,13288,0,0,0,0,0
30792,1780761866243,13303,0,0,0,0,0
30793,1780761866293,14394,0,0,0,0,0
30794,1780761866343,14616,0,0,0,0,0
30795,1780761866394,14520,0,0,0,0,0
30796,1780761866445,14562,0,0,0,0,0
30797,1780761866496,14537,0,0,0,0,0
30798,1780761866547,14577,0,0,0,0,0
30799,1780761866598,14539,0,0,0,0,0
30800,1780761866649,14585,0,0,0,0,0
30801,1780761866698,13548,0,0,0,0,0
30802,1780761866750,13275,0,0,0,0,0
30803,1780761866799,12045,0,0,0,0,0
30804,1780761866849,13281,0,0,0,0,0
30805,1780761866900,13282,0,0,0,0,0
30806,1780761866949,12301,0,0,0,0,0
30807,1780761866999,13324,0,0,0,0,0
30808,1780761867049,14411,0,0,0,0,0
30809,1780761867099,12408,0,0,0,0,0
30810,1780761867148,13584,0,0,0,0,0
30811,1780761867200,13357,0,0,0,0,0
30812,1780761867251,13317,0,0,0,0,0
30813,1780761867302,13403,0,0,0,0,0
30814,1780761867353,13234,0,0,0,0,0
30815,1780761867404,13378,0,0,0,0,0
30816,1780761867455,13286,0,0,0,0,0
30817,1780761867505,13685,0,0,0,0,0
30818,1780761867557,13333,0,0,0,0,0
30819,1780761867608,13277,0,0,0,0,0
30820,1780761867657,12221,0,0,0,0,0
30821,1780761867707,13266,0,0,0,0,0
30822,1780761867758,13284,0,0,0,0,0
30823,1780761867809,13269,0,0,0,0,0
30824,1780761867860,13363,0,0,0,0,0
30825,1780761867911,13288,0,0,0,0,0
30826,1780761867962,13290,0,0,0,0,0
30827,1780761868012,13793,0,0,0,0,0
30828,1780761868064,13177,0,0,0,0,0
30829,1780761868113,12015,0,0,0,0,0
30830,1780761868163,13220,0,0,0,0,0
30831,1780761868214,13358,0,0,0,0,0
30832,1780761868262,12710,0,0,0,0,0
30833,1780761868313,13307,0,0,0,0,0
30834,1780761868363,13680,0,0,0,0,0
30835,1780761868414,13993,0,0,0,0,0
30836,1780761868464,14615,0,0,0,0,0
30837,1780761868515,14583,0,0,0,0,0
30838,1780761868566,14494,0,0,0,0,0
30839,1780761868616,12768,0,0,0,0,0
30840,1780761868667,13334,0,0,0,0,0
30841,1780761868717,13635,0,0,0,0,0
30842,1780761868767,14657,0,0,0,0,0
30843,1780761868818,14570,0,0,0,0,0
30844,1780761868869,14536,0,0,0,0,0
30845,1780761868920,14539,0,0,0,0,0
30846,1780761868971,14543,0,0,0,0,0
30847,1780761869022,14545,0,0,0,0,0
30848,1780761869073,14514,0,0,0,0,0
30849,1780761869124,11825,0,0,0,0,0
30850,1780761869173,14025,0,0,0,0,0
30851,1780761869224,13695,0,0,0,0,0
30852,1780761869276,13289,0,0,0,0,0
30853,1780761869325,12151,0,0,0,0,0
30854,1780761869373,14464,0,0,0,0,0
30855,1780761869424,14543,0,0,0,0,0
30856,1780761869475,14542,0,0,0,0,0
30857,1780761869526,14626,0,0,0,0,0
30858,1780761869577,14571,0,0,0,0,0
30859,1780761869628,14579,0,0,0,0,0
30860,1780761869678,12561,0,0,0,0,0
30861,1780761869729,13249,0,0,0,0,0
30862,1780761869777,12750,0,0,0,0,0
30863,1780761869828,13240,0,0,0,0,0
30864,1780761869876,13053,0,0,0,0,0
30865,1780761869924,12368,0,0,0,0,0
30866,1780761869975,13328,0,0,0,0,0
30867,1780761870025,13760,0,0,0,0,0
30868,1780761870076,14159,0,0,0,0,0
30869,1780761870126,14521,0,0,0,0,0
30870,1780761870177,14551,0,0,0,0,0
30871,1780761870228,14571,0,0,0,0,0
30872,1780761870279,12043,0,0,0,0,0
30873,1780761870329,13246,0,0,0,0,0
30874,1780761870379,13927,0,0,0,0,0
30875,1780761870429,14498,0,0,0,0,0
30876,1780761870479,12416,0,0,0,0,0
30877,1780761870528,14378,0,0,0,0,0
30878,1780761870579,14562,0,0,0,0,0
30879,1780761870630,14571,0,0,0,0,0
30880,1780761870681,14587,0,0,0,0,0
30881,1780761870732,14569,0,0,0,0,0
30882,1780761870783,14571,0,0,0,0,0
30883,1780761870834,12136,0,0,0,0,0
30884,1780761870884,13317,0,0,0,0,0
30885,1780761870935,13354,0,0,0,0,0
30886,1780761870983,12595,0,0,0,0,0
30887,1780761871033,14099,0,0,0,0,0
30888,1780761871081,13425,0,0,0,0,0
30889,1780761871133,13410,0,0,0,0,0
30890,1780761871184,13279,0,0,0,0,0
30891,1780761871235,13249,0,0,0,0,0
30892,1780761871285,13749,0,0,0,0,0
30893,1780761871337,13352,0,0,0,0,0
30894,1780761871386,12134,0,0,0,0,0
30895,1780761871436,13249,0,0,0,0,0
30896,1780761871485,12034,0,0,0,0,0
30897,1780761871535,13341,0,0,0,0,0
30898,1780761871585,13543,0,0,0,0,0
30899,1780761871637,13399,0,0,0,0,0
30900,1780761871685,12509,0,0,0,0,0
30901,1780761871736,13276,0,0,0,0,0
30902,1780761871784,12453,0,0,0,0,0
30903,1780761871835,13333,0,0,0,0,0
30904,1780761871886,13357,0,0,0,0,0
30905,1780761871937,13290,0,0,0,0,0
30906,1780761871988,13362,0,0,0,0,0
30907,1780761872039,13254,0,0,0,0,0
30908,1780761872090,13204,0,0,0,0,0
30909,1780761872140,13313,0,0,0,0,0
30910,1780761872192,13267,0,0,0,0,0
30911,1780761872242,13909,0,0,0,0,0
30912,1780761872292,14519,0,0,0,0,0
30913,1780761872343,14556,0,0,0,0,0
30914,1780761872394,14546,0,0,0,0,0
30915,1780761872445,14610,0,0,0,0,0
30916,1780761872496,11956,0,0,0,0,0
30917,1780761872546,13324,0,0,0,0,0
30918,1780761872595,12175,0,0,0,0,0
30919,1780761872645,13264,0,0,0,0,0
30920,1780761872696,13274,0,0,0,0,0
30921,1780761872746,13352,0,0,0,0,0
30922,1780761872798,13336,0,0,0,0,0
30923,1780761872849,13191,0,0,0,0,0
30924,1780761872898,11763,0,0,0,0,0
30925,1780761872948,13233,0,0,0,0,0
30926,1780761872998,14104,0,0,0,0,0
30927,1780761873048,14518,0,0,0,0,0
30928,1780761873099,14571,0,0,0,0,0
30929,1780761873150,11847,0,0,0,0,0
30930,1780761873200,13253,0,0,0,0,0
30931,1780761873251,13311,0,0,0,0,0
30932,1780761873302,13295,0,0,0,0,0
30933,1780761873353,13327,0,0,0,0,0
30934,1780761873403,13954,0,0,0,0,0
30935,1780761873453,14640,0,0,0,0,0
30936,1780761873504,14530,0,0,0,0,0
30937,1780761873555,14540,0,0,0,0,0
30938,1780761873606,14580,0,0,0,0,0
30939,1780761873657,14560,0,0,0,0,0
30940,1780761873708,11889,0,0,0,0,0
30941,1780761873757,13822,0,0,0,0,0
30942,1780761873809,13337,0,0,0,0,0
30943,1780761873860,13305,0,0,0,0,0
30944,1780761873910,13378,0,0,0,0,0
30945,1780761873962,13238,0,0,0,0,0
30946,1780761874013,13282,0,0,0,0,0
30947,1780761874063,13342,0,0,0,0,0
30948,1780761874114,14060,0,0,0,0,0
30949,1780761874164,14561,0,0,0,0,0
30950,1780761874215,14551,0,0,0,0,0
30951,1780761874266,14528,0,0,0,0,0
30952,1780761874317,14566,0,0,0,0,0
30953,1780761874368,14532,0,0,0,0,0
30954,1780761874419,14548,0,0,0,0,0
30955,1780761874470,14610,0,0,0,0,0
30956,1780761874521,14516,0,0,0,0,0
30957,1780761874572,14586,0,0,0,0,0
30958,1780761874622,12584,0,0,0,0,0
30959,1780761874672,13282,0,0,0,0,0
30960,1780761874723,13292,0,0,0,0,0
30961,1780761874774,13328,0,0,0,0,0
30962,1780761874824,14684,0,0,0,0,0
30963,1780761874875,14478,0,0,0,0,0
30964,1780761874926,14578,0,0,0,0,0
30965,1780761874977,14554,0,0,0,0,0
30966,1780761875028,14571,0,0,0,0,0
30967,1780761875079,14460,0,0,0,0,0
30968,1780761875130,14585,0,0,0,0,0
30969,1780761875181,14510,0,0,0,0,0
30970,1780761875232,14482,0,0,0,0,0
30971,1780761875283,11721,0,0,0,0,0
30972,1780761875333,13279,0,0,0,0,0
30973,1780761875382,12116,0,0,0,0,0
30974,1780761875431,13255,0,0,0,0,0
30975,1780761875482,13394,0,0,0,0,0
30976,1780761875533,13245,0,0,0,0,0
30977,1780761875583,14603,0,0,0,0,0
30978,1780761875634,14589,0,0,0,0,0
30979,1780761875685,14619,0,0,0,0,0
30980,1780761875736,14559,0,0,0,0,0
30981,1780761875787,14521,0,0,0,0,0
30982,1780761875838,14564,0,0,0,0,0
30983,1780761875889,11959,0,0,0,0,0
30984,1780761875938,13253,0,0,0,0,0
30985,1780761875989,13313,0,0,0,0,0
30986,1780761876040,13315,0,0,0,0,0
30987,1780761876091,13546,0,0,0,0,0
30988,1780761876141,11815,0,0,0,0,0
30989,1780761876191,13257,0,0,0,0,0
30990,1780761876242,13359,0,0,0,0,0
30991,1780761876290,12662,0,0,0,0,0
30992,1780761876340,13314,0,0,0,0,0
30993,1780761876391,13322,0,0,0,0,0
30994,1780761876441,12220,0,0,0,0,0
30995,1780761876491,13315,0,0,0,0,0
30996,1780761876540,14512,0,0,0,0,0
30997,1780761876591,14598,0,0,0,0,0
30998,1780761876642,14468,0,0,0,0,0
30999,1780761876693,14500,0,0,0,0,0
31000,1780761876744,14576,0,0,0,0,0
31001,1780761876794,12786,0,0,0,0,0
31002,1780761876844,13329,0,0,0,0,0
31003,1780761876895,13340,0,0,0,0,0
31004,1780761876947,13269,0,0,0,0,0
31005,1780761876998,13328,0,0,0,0,0
31006,1780761877049,13149,0,0,0,0,0
31007,1780761877098,14259,0,0,0,0,0
31008,1780761877148,13007,0,0,0,0,0
31009,1780761877198,13323,0,0,0,0,0
31010,1780761877248,14459,0,0,0,0,0
31011,1780761877299,14421,0,0,0,0,0
31012,1780761877350,14539,0,0,0,0,0
31013,1780761877401,14565,0,0,0,0,0
31014,1780761877452,14676,0,0,0,0,0
31015,1780761877503,14549,0,0,0,0,0
31016,1780761877554,14464,0,0,0,0,0
31017,1780761877605,14572,0,0,0,0,0
31018,1780761877656,14483,0,0,0,0,0
31019,1780761877707,14288,0,0,0,0,0
31020,1780761877757,12717,0,0,0,0,0
31021,1780761877807,13312,0,0,0,0,0
31022,1780761877858,13386,0,0,0,0,0
31023,1780761877910,13143,0,0,0,0,0
31024,1780761877960,13417,0,0,0,0,0
31025,1780761878012,13315,0,0,0,0,0
31026,1780761878060,12734,1,0,0,0,0
31027,1780761878111,13233,0,0,0,0,0
31028,1780761878161,13266,0,0,0,0,0
31029,1780761878212,13276,0,0,0,0,0
31030,1780761878263,13376,0,0,0,0,0
31031,1780761878314,13285,0,0,0,0,0
31032,1780761878365,13343,0,0,0,0,0
31033,1780761878416,13265,0,0,0,0,0
31034,1780761878466,14548,0,0,0,0,0
31035,1780761878517,14532,0,0,0,0,0
31036,1780761878568,14552,0,0,0,0,0
31037,1780761878619,14518,0,0,0,0,0
31038,1780761878670,14594,0,0,0,0,0
31039,1780761878721,14511,0,0,0,0,0
31040,1780761878772,11790,0,0,0,0,0
31041,1780761878821,14154,0,0,0,0,0
31042,1780761878871,14582,0,0,0,0,0
31043,1780761878922,14533,0,0,0,0,0
31044,1780761878973,14548,0,0,0,0,0
31045,1780761879024,14606,0,0,0,0,0
31046,1780761879075,11713,0,0,0,0,0
31047,1780761879124,13347,0,0,0,0,0
31048,1780761879174,11964,0,0,0,0,0
31049,1780761879224,13269,0,0,0,0,0
31050,1780761879273,12308,0,0,0,0,0
31051,1780761879323,13217,0,0,0,0,0
31052,1780761879373,13389,0,0,0,0,0
31053,1780761879424,13252,0,0,0,0,0
31054,1780761879474,11915,0,0,0,0,0
31055,1780761879523,14132,0,0,0,0,0
31056,1780761879573,14492,0,0,0,0,0
31057,1780761879624,14502,0,0,0,0,0
31058,1780761879675,14579,0,0,0,0,0
31059,1780761879725,12510,0,0,0,0,0
31060,1780761879775,13251,0,0,0,0,0
31061,1780761879824,12511,0,0,0,0,0
31062,1780761879875,13224,0,0,0,0,0
31063,1780761879924,12160,0,0,0,0,0
31064,1780761879972,11660,0,0,0,0,0
31065,1780761880021,13936,0,0,0,0,0
31066,1780761880070,12709,0,0,0,0,0
31067,1780761880120,13329,0,0,0,0,0
31068,1780761880171,13340,0,0,0,0,0
31069,1780761880222,13300,0,0,0,0,0
31070,1780761880273,13434,0,0,0,0,0
31071,1780761880325,13250,0,0,0,0,0
31072,1780761880373,12393,0,0,0,0,0
31073,1780761880422,11912,0,0,0,0,0
31074,1780761880471,13838,0,0,0,0,0
31075,1780761880521,14532,0,0,0,0,0
31076,1780761880572,14481,0,0,0,0,0
31077,1780761880623,14612,0,0,0,0,0
31078,1780761880673,13119,0,0,0,0,0
31079,1780761880723,13267,0,0,0,0,0
31080,1780761880774,13306,0,0,0,0,0
31081,1780761880825,13349,0,0,0,0,0
31082,1780761880876,13312,0,0,0,0,0
31083,1780761880927,13308,0,0,0,0,0
31084,1780761880978,13247,0,0,0,0,0
31085,1780761881029,13353,0,0,0,0,0
31086,1780761881080,13304,0,0,0,0,0
31087,1780761881130,14541,0,0,0,0,0
31088,1780761881181,14492,0,0,0,0,0
31089,1780761881232,14571,0,0,0,0,0
31090,1780761881281,13429,0,0,0,0,0
31091,1780761881332,13375,0,0,0,0,0
31092,1780761881384,13220,0,0,0,0,0
31093,1780761881433,12197,0,0,0,0,0
31094,1780761881482,13242,0,0,0,0,0
31095,1780761881533,13352,0,0,0,0,0
31096,1780761881584,13267,0,0,0,0,0
31097,1780761881635,13396,0,0,0,0,0
31098,1780761881686,13675,0,0,0,0,0
31099,1780761881737,13439,0,0,0,0,0
31100,1780761881789,13197,0,0,0,0,0
31101,1780761881840,13268,0,0,0,0,0
31102,1780761881890,13248,0,0,0,0,0
31103,1780761881941,13251,0,0,0,0,0
31104,1780761881992,13310,0,0,0,0,0
31105,1780761882043,14056,0,0,0,0,0
31106,1780761882093,14486,0,0,0,0,0
31107,1780761882144,14529,0,0,0,0,0
31108,1780761882195,14537,0,0,0,0,0
31109,1780761882246,14585,0,0,0,0,0
31110,1780761882297,14615,0,0,0,0,0
31111,1780761882348,14503,0,0,0,0,0
31112,1780761882399,14588,0,0,0,0,0
31113,1780761882450,14533,0,0,0,0,0
31114,1780761882501,14598,0,0,0,0,0
31115,1780761882552,12251,0,0,0,0,0
31116,1780761882602,13259,0,0,0,0,0
31117,1780761882650,12472,0,0,0,0,0
31118,1780761882699,14536,0,0,0,0,0
31119,1780761882750,14598,0,0,0,0,0
31120,1780761882801,14570,0,0,0,0,0
31121,1780761882852,14495,0,0,0,0,0
31122,1780761882903,14563,0,0,0,0,0
31123,1780761882954,14567,0,0,0,0,0
31124,1780761883005,14528,0,0,0,0,0
31125,1780761883056,14486,0,0,0,0,0
31126,1780761883107,14551,0,0,0,0,0
31127,1780761883158,14557,0,0,0,0,0
31128,1780761883209,14526,0,0,0,0,0
31129,1780761883260,14617,0,0,0,0,0
31130,1780761883311,14514,0,0,0,0,0
31131,1780761883362,14618,0,0,0,0,0
31132,1780761883413,14517,0,0,0,0,0
31133,1780761883464,14608,0,0,0,0,0
31134,1780761883515,14573,0,0,0,0,0
31135,1780761883566,14485,0,0,0,0,0
31136,1780761883617,14588,0,0,0,0,0
31137,1780761883668,14571,0,0,0,0,0
31138,1780761883719,14552,0,0,0,0,0
31139,1780761883769,12713,0,0,0,0,0
31140,1780761883819,13274,0,0,0,0,0
31141,1780761883870,13295,0,0,0,0,0
31142,1780761883919,12451,0,0,0,0,0
31143,1780761883969,13284,0,0,0,0,0
31144,1780761884020,13643,0,0,0,0,0
31145,1780761884072,13152,0,0,0,0,0
31146,1780761884122,13267,0,0,0,0,0
31147,1780761884171,12774,0,0,0,0,0
31148,1780761884221,13295,0,0,0,0,0
31149,1780761884272,13283,0,0,0,0,0
31150,1780761884323,13346,0,0,0,0,0
31151,1780761884374,13262,0,0,0,0,0
31152,1780761884425,13285,0,0,0,0,0
31153,1780761884476,13226,0,0,0,0,0
31154,1780761884525,12378,0,0,0,0,0
31155,1780761884575,13377,0,0,0,0,0
31156,1780761884626,13284,0,0,0,0,0
31157,1780761884677,13228,0,0,0,0,0
31158,1780761884728,13257,0,0,0,0,0
31159,1780761884779,13249,0,0,0,0,0
31160,1780761884830,14172,0,0,0,0,0
31161,1780761884880,14516,0,0,0,0,0
31162,1780761884931,14574,0,0,0,0,0
31163,1780761884982,12135,0,0,0,0,0
31164,1780761885031,13338,0,0,0,0,0
31165,1780761885082,13311,0,0,0,0,0
31166,1780761885131,12960,0,0,0,0,0
31167,1780761885180,11746,0,0,0,0,0
31168,1780761885229,13214,0,0,0,0,0
31169,1780761885280,13320,0,0,0,0,0
31170,1780761885331,13331,0,0,0,0,0
31171,1780761885382,13312,0,0,0,0,0
31172,1780761885433,13292,0,0,0,0,0
31173,1780761885484,13252,0,0,0,0,0
31174,1780761885535,13392,0,0,0,0,0
31175,1780761885586,13303,0,0,0,0,0
31176,1780761885636,14461,0,0,0,0,0
31177,1780761885687,14552,0,0,0,0,0
31178,1780761885739,14037,0,0,0,0,0
31179,1780761885789,14618,0,0,0,0,0
31180,1780761885840,14480,0,0,0,0,0
31181,1780761885891,14544,0,0,0,0,0
31182,1780761885941,12472,0,0,0,0,0
31183,1780761885991,13182,0,0,0,0,0
31184,1780761886042,13370,0,0,0,0,0
31185,1780761886092,14551,0,0,0,0,0
31186,1780761886143,14590,0,0,0,0,0
31187,1780761886194,14476,0,0,0,0,0
31188,1780761886244,12829,0,0,0,0,0
31189,1780761886294,13264,0,0,0,0,0
31190,1780761886345,13327,0,0,0,0,0
31191,1780761886396,13881,0,0,0,0,0
31192,1780761886445,12282,0,0,0,0,0
